id;Date_creation;adresse_siege;site_web;telephone;email
2119;01/10/2010;Bryant Street, Ste.LL 15094107 San Francisco;https://www.leapmotion.com/;415-689-5212;info@leapmotion.com
2120;22/02/2008;San Francisco Bureau  - 121 2nd St , Floor 4 94105 San Francisco;http://www.uservoice.com;+1 (888) 840-0280;sales@uservoice.com
2121;01/08/2011;9 avenue Montagne Bon-Air 78170 La Celle-Saint-Cloud;http://www.travelroad.fr/;;contact@travelroad.fr
2122;01/01/2011;475 Valencia St, 2nd Floor San FranciscoCA 94103 San Francisco;http://www.postmates.com;1 800 882 6106;support@postmates.com
2123;01/01/2003;Keilaranta 17FI-02150 ESPOO;http://www.rovio.com;+358 207 888 300;contact@rovio.com
2124;01/01/2011;795 Folsom Street 0 Indefini San Francisco ;http://www.zenlist.com;06 74 74 88 85;info@zenlist.com
2125;01/01/2009;Ecole Centrale Paris  92290 Chatenay-Malabry;http://www.zamensis.fr;01 55 32 27 78;contact@zamensis.fr
2126;01/01/2009;6 Residence Le Prieure 78810 Feucherolles;http://www.openways.com;Indefini;pascal.metivier@openways.com
2127;01/01/2009;18-20 rue Soleillet 75 020  Paris;http://corporama.com;01 55 25 24 60;contact@corporama.com
2128;01/03/2003;US Headquarters - 34 Farnsworth Street – Floor 302210 Boston;http://www.firstgiving.com/;617-542-0010;nonprofits@firstgiving.com
2129;01/01/2008;BabyHouse 14, impasse Carnot92 240  Malakoff;http://www.babyloan.org;01.71.16.21.35;contact@Babyloan.org
2130;01/12/2010;Königsstr 3248143  Muenster;https://fruux.com/;+49 (0) 251 . 9829 - 5075;press@fruux.com / support@fruux.com
2131;01/01/2010;153 Townsend St. - Ste. 905194107 San Francisco;http://www.greengoose.com/;503.421.3087; brian@greengoose.com / hello@greengoose.com
2132;31/10/2009;2222 S Figueroa ST Ph 2590007 – 6604 Los Angeles;http://nationbuilder.com/;213-394-4623;info@nationbuilder.com
2133;01/01/2012;1024 N 3RD ST, Philadelphia, PA 19123 Philadelphia;http://www.perceptualnet.com/;267-908-3608;bfriel@perceptualnet.com
2134;01/03/2009;520 San Antonio Road - Suite 10094040 Mountain View;http://fundly.com/;(650) 468-0026 ;info@fundly.com
2135;01/06/2011;209 Kearny Street, Floor 294108 San Francisco;http://hipset.com;;network@hipset.com
2136;01/08/2010;1045 17th St # 204 94107 San Francisco;http://www.pubnub.com	;(415) 562-7682;hello@pubnub.com
2137;01/07/2010;Agent 333 Bryant Street , Ste 320 San Francisco, CA 94107 San Francisco;http://www.branchout.com;(415) 363-0377;contact@branchout.com
2138;01/01/2010;Ra'anana 43000 Ra'anana;http://www.cloudrows.com/;+97252-5672475 ;contact@cloudrows.com
2139;01/01/2011;149 9th Street - San Francisco - CA 94103 San Francisco;https://cloudvertical.com;;info@cloudvertical.com
2140;01/02/2011;718 SW Alder St  Suite 300 Portland , OR 97205 Portland;https://cloudability.com/;;info@cloudability.com / sales@cloudability.com
2141;02/05/2012;30 boulevard des Batignolles 75017 Paris;http://www.digitm.fr;01 84 17 06 35;vincent.roure@dprm.fr
2142;20/02/2007;8 Passage Brulon 75012 Tisserand;http://www.dotemu.com;01.53.17.64.24;xavier@dotemu.com
2143;01/04/2011;79 rue des Gravilliers 75003 Paris;http://missions.digikaa.com;01 83 64 44 72;missions@digikaa.com
2144;01/01/2010;1300 route des Cretes, 06905 Valbonne Sophia-Antipolis 06905  Valbonne;http://www.mobiquithings.com;06 12 74 52 48;cyril.hullin@mobiquithings.com
2145;01/01/2011;32, rue de Paradis 75010  Paris;http://www.meteoprotect.com;01 84 16 66 11;info@meteoprotect.com
2146;22/12/2005;46 voie CI 18 75892 Paris;http://www.egylis.com;;eric.godefroy@egylis.com
2147;01/01/2010;120, rue vieille du temple 75003  Paris;http://www.madmagz.com;09 72 39 45 42;contact@madmagz.com
2148;24/02/2011;80, rue des haies 75020 Paris;http://www.commonplay.io;09 67 04 02 57;maylis@commonplay.io
2149;14/12/2011;15 rue de Wattignies 75012  Paris;http://www.logmote.com;;contact@logmote.com
2150;08/08/2011;P.R.I.N.E. 110 rue des Poissonniers – 48 voie CI18 Paris Cedex 1875899 Paris;http://www.cityzencab.com;01 78 902 902;contact@cityzenmobility.fr
2151;21/11/2012;95 avenue du President Wilson CS 5003 93108 Montreuil ;http://www.moondigital.fr;0637773135;contact@smoondigital.fr
2152;01/01/2002;4 Rue de JarenteIndefini Indefinie;http://www.leschinois.com;01 44 54 34 43;johan.fablet@leschinois.com
2153;01/01/2009;20 rue Raymond Marcheron 92170 Vanves;https://www.writethat.name;+33 1 55 43 79 20;hello@kwaga.com
2154;01/01/2011;30 rue au Maire 75003 Paris;http://www.cinquiemeconcept.com;06 62 84 98 30;contact@cinquiemeconcept.com
2155;01/04/2011;15 rue JB Berlier 75013 Paris;http://www.idexlab.com;;contact@idexlab.com
2156;11/10/2012;Cite Descartes - 1 rue Albert Einstein - Pepiniere CCI – 77420 Champs-sur-Marne;http://www.buronomade.net;06 47 86 39 52;dquerbouet@buronomade.net
2157;01/09/2008;15 rue Jean-Baptiste Berlier 75013 Paris;http://www.wisaforce.com;01 55 43 75 30;contact@wisaforce.com
2158;01/01/2012;110 rue des Poissonniers Paris 75018 Paris;http://www.bulbintown.com;07 61 14 12 42;contact@bulbintown.com
2159;01/01/2005;170 rue Raymond Losserand 75014 Paris;http://www.balyo.com;01 55 26 43 10;contact@balyo.com
2160;01/01/2012;158 rue de Verdun 92800  Puteaux;https://www.cozycloud.cc/;;contact@cozycloud.cc
2161;01/04/2008;14 rue de l’Est21 000 DIJON;http://www.weezevent.com;01 84 16 55 67;contact@weezevent.com
2162;25/05/2012;24, rue de l’Est 75020 Paris;http://www.askalll.com;;contact@askalll.com
2163;23/06/2011;679 avenue de la Republique 59800  Lille;http://www.intent-technologies.eu	;01 55 42 75 90;contact@intent-technologies.eu
2164;21/06/2007;37 rue de GUERSANT 75017 PARIS;http://www.trinov.com;01 70 61 19 40;info@trinov.com
2165;01/01/2004;18 rue Goubet 75019 Paris;http://www.a-sc.fr;01 75 00 17 01;dominique.theveneau@a-sc.fr
2166;15/07/2011;30 rue de Dantzig 75015  Paris;https://greenbureau.fr;09 67 27 19 82;presse@greenbureau.fr
2167;01/01/2010;8, rue du 25 Août 194492340 Bourg la Reine;http://www.transparency-rights-management.com;01 84 16 52 74;jfb@ transparency-rights-management.com
2168;01/03/2013;9 rue Charles Fourier 91000 Evry;http://almateos.com/;0688751642;vincent@almateos.com
2169;22/10/2012;43 rue Petion 75011 Paris;http://www.pageyourself.com;0651222943;hi@pageyourself.com
2170;20/09/2004;19 rue Descombes 75017 Paris;http://www.optimprocess.com;01 47 42 10 58;contact@optimprocess.com
2171;22/10/2007;54 bis, rue des Tilleuls 92100 Boulogne Billancourt;http://www.nokinomo.com;06 18 90 52 42;bonjour@nokinomo.com
2172;01/05/2009;80, rue des haies75 020 Paris;http://www.isogeo.com;06.15.95.00.06;mathieu.becker@isogeo.fr
2173;11/05/2011;3 rue Arago 92800  Puteaux;http://www.fidzup.com;01 84 17 79 21;contact@fidzup.com
2174;01/05/2005;190 avenue Jean Jaures 75019 Paris;http://www.neteven.com;01 83 64 59 50;contact@neteven.com
2175;01/03/2011;10 rue Chauchat 75009  Paris;https://www.moneydoc.fr/;09 72 37 98 96;david.godat@fiduceo.fr / Pierre.villeroy@fiduceo.fr / jeremy.girard@fiduceo.fr
2176;01/01/2010;104 Rue Oberkampf 75011 Paris;http://www.npmedia.com/;09.67.21.97.36;pnarconti@np-media.com
2177;01/12/2010;9 Rue Charles Fourier 91000  EVRY;http://www.wecook.fr/;+33 1 55 43 79 11;contact@wecook.fr
2178;01/01/2012;10 Impasse du Chateau, 9260092600 Asnieres-sur-Seine;http://www.trouveunpro.com/;06 21 58 34 59;"""trouveunpro@gmail.com  """
2179;01/01/2011;2 rue Vicq d'Azir 75010 Paris;http://www.wedodata.fr;06 63 28 95 17;contact@wedodata.fr 
2180;01/01/2011;128 rue la Boetie Lotissement 41 75008 Paris 75008 Paris;http://stootie.com/;09 77 19 88 27;contact@stootie.com
2181;01/01/2008;San Francisco, USA , 77 Stillman StCA 94103 San Francisco;http://klout.com/;415-520-3951;contact@klout.com
2182;01/01/2012;3, Rue de Crebillon 44000 Nantes 44000  Nantes;http://www.joosport.com/;06 84 77 04 65;contact@joosport.com
2183;01/01/2009;Kisskissbankbank Technologies 35 Rue Jouffroy d’Abbans 75017 Paris;http://www.kisskissbankbank.com/;09 66 86 08 80;contact@kisskissbankbank.com/
2184;01/01/2011;" ""9, rue Alfred Kastler – CS 70772 44307 Nantes cedex 3  "" 44307 Nantes";http://www.cowebo.com/;02 72 20 50 11; contact@cowebo.com
2185;01/01/2012;7 ter rue des Vesprees 44300 Nantes 44300 Nantes ;http://www.10-vins.com/;02 28 22 56 60;contact@10-vins.com
2186;01/01/2010;IndefiniIndefini Indefini;https://angel.co/;Indefini;api@angel.co
2187;01/01/2010;16 rue Gaillon 75002  Paris;http://www.fifty-five.com;01 82 88 55 55;
2188;01/01/2012;2, Rue Vivienne 75002 PARIS;http://www.cloudscreener.com;;contact@cloudscreener.com
2189;01/01/2013;16Tags UG - Tegernseer Platz 781541 Munich;http://www.16tags.com;0049 89 244 163 393;hello@16tags.com 
2190;01/01/2009;AustralieAustralie Australie;http://www.kaggle.com/;;
2191;01/01/2010;24 rue du Pre Saint Gervais93 500 Pantin;http://dataveyes.com;;contact@dataveyes.com
2192;01/11/2011;Insydelabs 11, rue de la Carriere 54330 Vezelise – France.54330  Vezelise;http://www.insydelabs.com;06 04 19 24 40;contact@insydelabs.com
2193;01/12/2011;Treviot House, 186-192 High Road, Ilford, Essex, IG1 1LR, UK (Royaume Uni).IG1 1LR Ilford;http://summly.com/;;hello@summly.com ou press@summly.com
2194;01/01/2011;11 rue Marbeuf 75008 Paris 75008  Paris;http://www.qwant.com ;01 83 64 89 37;contact@qwant.com
2195;01/01/2013;39 rue de Cligancourt 75018  Paris;http://www.onemoretab.com;Sonia Negrouche : 06.95.37.53.55;contact@onemoretab.com
2196;01/05/2012;23-25 rue Jean-Jacques Rousseau, 75001 Paris (siege social).75001 Paris;https://www.payplug.fr/;01 72 60 50 85;contact@payplug.fr.
2197;01/01/2011;47 rue d’Enghein 75010  Paris;http://www.data-publica.com;;Contact@data-publica.com
2198;01/01/2005;Intranet Standard GmbH - Karlsplatz 580335  Munich;;0049 89 4117 7229;daniele.bernardini.li@intranetstandard.com 
2199;01/01/2012;30 rue Jan Palach 44220 Couëron. 44220  Couëron;http://www.naonext.com/;02 52 10 44 99;
2200;01/02/2013;Forum Digital Campus EffiScience Bat Erable 8 rue Leopold Sedar 14460 Colombelles;http://www.adymic.com/;02 50 01 14 11;contact@adymic.com
2201;01/01/2008;Indefinie 75000 Paris;http://appgratis.com/fr;;hellosimon@appgratis.com
2202;01/08/2012;27, rue du moulin de l'abbaye 44100 Nantes 44100  Nantes;http://www.kskills.com/;06 87 28 36 85;contact@kskills.com
2203;20/11/2010;23, rue de Clery 75002 Paris;http://www.1001menus.com;01 84 17 25 88;hello@1001menus.com
2204;01/01/1999;Halle de la Madeleine 11 impasse Juton 44000 Nantes;http://www.windreport.com/;0033 2 40 84 30 00;contact@windreport.com
2205;11/04/2013;16, Impasse de la Carillonniere 44115 Haute-Goulaine 44115 Haute-Goulaine;http://www.ilokyou.com;06.95.26.19.78 ;edouard.dumortier@ilokyou.com
2206;01/01/2008;112 rue Reaumur 75002  Paris;http://www.creads.org/;01 55 34 78 70;contact@creads.org
2207;01/01/2011;1 rue Bailleul 75001  Paris; https://www.bankeez.com/fr/;;contact@bankeez.com
2208;01/01/2013;Escale Digitale - 3 rue Maurice Duval 44000 Nantes;http://www.gestionair.com/;02 40 89 46 30;contact@escaledigitale.com
2209;01/01/2012;22 rue St Augustin 75002 Paris; http://www.intuiti.net;01 84 16 99 08 ;contact@intuiti.net
2210;01/01/2012;Business Center Rue fond Catellain n°2/2 1345 Mont-Saint-Guibert Belgium.1345 Mont-Saint-Guibert ;http://www.famest.com;0032 47 47 98 145; info@famest.com
2211;01/01/2010;17, rue Lanoue bras de fer 44 200  Nantes ;http://www.clever-cloud.com;0285520769;contact@clever-cloud.com
2212;01/01/2009;73 Rue de Wattignies 75012  Paris;http://www.storific.com/;Indefini;contact@storific.com
2213;01/01/2012;7, rue des Dardanelles 75017 Paris;http://yooneed.com/;01 42 92 03 00;contact@yooneed.com
2214;01/12/2006;146, rue Montmartre 75002  Paris ;http://www.restopolitan.com;01 46 34 87 28;contact@restopolitan.com
2215;01/01/2010;3 rue Maurice Duval 44000 Nantes France (Siege social).44000 Nantes ;http://www.escaledigitale.com;02 40 89 46 30; contact@escaledigitale.com
2216;01/01/2012;51 avenue de la Liberation 33320 Eysines;http://www.dokker.com;Indefini;getintouch@dokker.com
2217;01/01/2009;41, rue du four - 75006 PARIS 75006  PARIS;http://www.covivo.fr/fr/accueil.html;08 11 03 35 11 ou 03-83-49-59-41; contact@covivo.fr ou contact@covivo.eu
2218;01/06/2012;91 rue du Faubourg Saint Honore, 75008 Paris.75008  Paris;http://www.buuyers.com/;06 98 81 32 01;jcb@buuyers.com ou presse@buuyers.com
2219;01/01/2008;Todoroo Inc.  660 4th Street #259 San Francisco, CA 94107 (etats-Unis).94107  San Francisco;http://astrid.com/ ;1-415-364-8308;inquires@astrid.com ou compliance.officer@todoroo.com ou support@astrid.com.
2220;01/01/2013;52 Kingston RoadBS 31 DP Southville;http://www.genetrainer.com/;8376918;
2221;01/01/2010;37 rue Chanzy 75011  Paris ;http://www.datagif.fr/;09 52 67 59 27 / 06 34 12 57 45;contact@datagif.fr
2222;01/04/2013;37 Rue de Palestro 75002 Paris;http://compta365.fr/;;
2223;01/01/2013;1 hameau de Flandre 44980 Ste Luce Sur Loire Sainte Luce Sur Loire 44980  Sainte Luce Sur Loire;http://www.rezoloc.com/;0612182108 / 0674247791; contact@rezoloc.com
2224;01/01/2011;Digitalfibr SAS 14 rue Soleillet 75020 Paris; http://sush.io/;; launch@sush.io
2225;01/01/2013;43 rue Georges Charpak Parc d’Activite de la Lande Saint Martin 44115 Haute Goulaine 44115 Haute Goulaine;http://www.koikanou.com/;;contact@koikanou.com
2226;01/01/2009;Captain Dash 86, rue de la Fontaine au Roi 75011 Paris 11e;http://captaindash.com;01 48 06 36 03;contact@captaindash.com
2227;01/01/2009;3, avenue Didier Daurat 31400 Toulouse;http://www.wiseed.fr;33531646263;contact@wiseed.fr
2228;01/11/2011;Upiix & Contest n' Co 78 avenue de Suffren 75015 Paris;http://bs-groupe.com/;01 84 16 30 58;hello@bs-groupe.com
2229;01/04/2012;Strasbourg St Denis chez Dojoboost (3eme)75003 Paris;http://www.geokiwi.com;03 68 38 60 30;contact@geokiwi.com
2230;01/03/2012;30 Maiden Lane, 6th Flor 94108 San  Francisco;http://kwarter.com/;001 (415) 625-3155;hello@kwarter.com / info@kwarter.com
2231;01/01/2012;17 rue La Noue Bras de Fer 44200 Nantes;http://www.sounderbox.com;;contact@sounderbox.com
2232;01/11/2011;14, Allee du Parc 54000 Nancy;http://bigint.fr/;03 55 20 46 35 / +33 6 64 44 75 94;contact@bigint.fr
2233;01/01/2013;3 rue Maurice Duval 44000 Nantes France 44000   Nantes ;http://bringr.net/;0 805 690 420;contact@brin.gr
2234;01/01/2012;13 eme arrondissement 75013 Paris;http://www.infinit.io;;community@infinit.io
2235;01/01/2011;21 avenue du Patis Vert – Vertou (siege social). 44120  Vertou;http://www.troovon.com/;06 18 78 16 48;communication@troovon.com
2236;01/01/2012;62 rue Jean-Jacques Rousseau - Loft 50 Partners 75001 Paris;http://www.learnassembly.com/;;contact@learnassembly.com
2237;01/01/2009;23 Rue de Clery 75002 Paris;http://www.jolicloud.com;;press@jolicloud.com
2238;01/07/2011;10, rue du Professeur Roux 92370 Chaville 92370 Chaville;http://www.serialscreener.com/fr/accueil.php;;contact@serialscreener.com
2239;01/09/2012;11 impasse Juton 44000 Nantes;http://www.qivivo.com/;+33 805 69 21 70;contact@qivivo.com
2240;01/02/2013;137 Rue d'Aboukir 75002 Paris;http://lydia-app.com/;01 79 75 40 30;contact@lydia-app.com
2241;01/07/2009;50, rue Raymond Poincare54000  Nancy;http://www.kutta.fr;03 54 40 81 20;
2242;01/01/2014;56 avenue de la liberation 63000  Clermont-Ferrand;http://www.marchandsdes4saisons.fr/ ;;
2243;01/01/2012;134 Avenue de Villiers 75017 Paris ;http://www.osteoperformances.com/ ;09 51 57 53 68;contact@osteoperformances.com 
2244;01/01/2013;131 boulevard de Sebastopol 75002 Paris;https://www.doctolib.fr/;01 83 35 53 58;julia@doctolib.fr
2245;01/01/2011;1 Mail du Professeur Georges Mathe - Villejuif BioPark - Cancer Campus 94800  Villejuif;http://www.nodea-medical.com/;01 46 72 13 93;contact@nodea-medical.com
2246;01/03/2012;1 mail du professeur Georges Mathe94800  Villejuif;http://www.prestodiag.com/;+33(0)1 46 58 43 04;contact@prestodiag.com
2247;01/01/2004;13 Rue de Village-Neuf 68300  Saint-Louis;http://myopowers.com/;;info@myopowers.com
2248;01/07/2013;130 rue de Lourmel 75 015  Paris;http://www.dynseo.com/fr_ca/;+33966938422;contact@dynseo.com
2249;01/01/2015;-- -;http://www.lowiee.com/fr ;;
2250;01/01/2014;9 AV HOCHE 75008  PARIS;http://www.glowee.fr/ ;;contact@glowee.fr 
2251;01/09/2014;Bioparc Bordeaux Metropole, Batiment C – 1er etage, 27 allee Charles Darwin 33600  Pessac;http://www.poietis.com/;05 35 54 47 28;contact@poietis.com
2252;01/03/2015;76-78 rue Saint-Lazare 75009 Paris;https://www.vaniday.fr/;01 76 44 00 62;team@vaniday.fr
2253;01/01/2014;Genopole Campus, Bat 6 - 5 Rue Henri Desbrueres 91030 Evry;http://abolis.fr/;06 81 90 31 64;contact@abolis.fr
2254;01/09/2014;73 Rue Leon Bourgeois 91120  Palaiseau;http://www.instent.eu/;;contact@instent.eu
2255;01/01/2014;10, rue du pont des loges 35000 Rennes ;http://bluetens.com/;;contact@bluetens.com
2256;01/01/2013;5, rue de la Baume 75008  Paris;http://www.abivax.com/;01 53 83 08 41;info@abivax.com
2257;28/05/2004;164 b Avenue Charles de Gaulle 92200  Neuilly-sur-Seine;http://www.gemology.fr/;+33 (0)1 39 57 82 70;web@gemology.fr
2258;01/01/2012;130 rue Lourmel 75015 Paris;http://www.medicappconnect.com/;01 45 57 68 15;contact@medicappconnect.com
2259;01/01/2014;11 boulevard de la Resistance 95100  Argenteuil;http://www.rcup.fr/;01 39 82 69 75;contact@rcup.fr
2260;30/07/2010;102 Av Gaston Roussel 93230   Romainville;http://selkis.eu/; +33 (0)6 01 16 92 42;info@selkis.eu
2261;12/04/2010;60 Avenue Rockefeller 69008  Lyon;http://www.lca-dermatech.com/;+33 (0)4 72 62 74 50;contact@lca-dermatech.com
2262;01/01/2009;Centre INRA - Tours Domaine de l’Orfrasiere 37380  Nouzilly;http://www.repropharm.com/index.php/fr/ ;02 47 42 79 35;contact@repropharm.com
2263;01/08/2013;Prologue Biotech 516 Rue Pierre et Marie Curie 31670  Labege;http://vibiosphen.com/;+33 (0) 5 61 28 70 31;contact@vibiosphen.com
2264;01/01/2014;12, rue Pierre Semard 38000 Grenoble;http://www.pharmanity.com/ ;04 56 80 66 41;contact@pharmanity.com
2265;01/01/2015;16 Boulevard du Jeu de Paume 34000  Montpellier;http://www.bress.healthcare/;;contact@bress.fr
2266;01/03/2014;9 Rue Dareau 75014 Paris;http://dreamquark.com/;;contact@dreamquark.com
2267;01/01/2007;8 Avenue Kleber 75116 Paris;http://bewell-connect.com/;+33 (0)1 40 67 06 50;contact@visiomed-lab.fr
2268;01/11/2014;Le Prisme Place Albert Einstein 56038  Vannes ;http://www.medaviz.com/ ;02 97 68 14 23;contact@medaviz.com
2269;01/01/2014;6 Boulevard de l'Hopital Stell 92500  Rueil-Malmaison ;http://www.acvfit.com/ ;06 29 64 27 58;
2270;01/01/2013;9, rue des Croix Roses 22400  Saint-Alban;http://www.claripharm.fr/;+33 (0)2 96 93 37 89;contact@claripharm.com
2271;01/01/2009;4 rue Pierre Fontaine 91058  Evry;http://www.inatherys.com/;;info@inatherys.com
2272;01/01/2013;200 Rue de Roubaix 59200  Tourcoing; http://www.dooderm.com/;09 83 03 89 67;contact@dooderm.com 
2273;01/06/2014;Cap Omega – Rd point B. Franklin 34960 Montpellier;https://chequesante.com/;04 67 83 14 58;
2274;07/11/2008;5 Avenue du Grand Sablon 38700  La Tronche;http://blue-ortho.com/;+33 (0)4 76 54 95 46;info@blue-ortho.com
2275;01/01/2013;12, rue des Bois 77300  FONTAINEBLEAU;http://www.valwin.fr;06 22 49 29 08;contact@valwin.fr
2276;01/04/2010;28 rue Hamelin 75116  Paris;http://www.altfb.com/ ;01 41 92 38 00;info@altfb.com
2277;01/01/2008;912 rue de la croix verte 34090  Montpellier;http://www.lavaleriane.fr/;04 99 23 33 60;contact@lavaleriane.fr
2278;01/01/2008;1 bis, rue Jean le Galleu 94200  Ivry-sur-Seine;http://www.eyebrain.com/#!home/mainPage;01 83 64 37 38;emilie.leguiniec@eye-brain.com
2279;01/01/2013;Lake Forest,  Comte de Lake 60045 Chicago;http://mymirafit.com/;;
2280;01/01/2009;925 Alma St. 94301  Paolo Alto;https://getpebble.com/;+1-888-224-5820;support@getpebble.com
2281;01/01/2008;59 rue des Petits Champs 75001  Paris;http://www.slowcontrol.com/fr/;;contact@slowcontrol.com
2282;01/01/2011;8, Allee Gaspard Monge 67083  Strasbourg;http://inoviem.com/;03 68 85 51 14;
2283;01/01/2014;21 bis rue des Citeaux 92130 Issy les Moulineaux;http://www.seven-hugs.com/;01 46 57 79 61;contact@seven-hugs.com
2284;01/01/2013;9 avenue des Hauts Fourneaux Esch-sur-Alzette4362 Luxembourg;http://foobot.io/;;marketing@foobot.io
