;Classe;Date de création ;Adresse du siège ;Site Web ;Téléphone ;Email 
1950;web;01/11/2012;60 rue Duhesme75018 Paris;http://www.jobsenboite.com/;06 42 04 29 75 ;contact@jobsenboite.com
1951;web;01/01/2010;27 rue Langenieux42300 Roanne;http://www.spot-hit.fr/;0 800 73 44 20;info@spot-hit.fr
1952;web;01/01/2012;12 rue d’Héliopolis75017 Paris;http://www.myvitibox.com/;09 77 21 54 00;service@myvitibox.com
1953;web;22/12/2012;38 rue de Jemmapes  59800 Lille;http://www.muust.com/;;contact@muust.com
1954;web;01/04/2012;10 rue de L'Amiral Courbet  94160 St Mandé;;09 70 44 77 71;contact@happymove.fr
1955;web;01/01/2012;60 rue Ramey  75018 Paris;http://www.desbrasenplus.com/;01 84 16 18 00;contact@desbrasenplus.com
1956;web;01/01/2013;15 rue des Frères Lumière69800 Chassieu;http://www.d2bconsulting.fr/;04 72 90 16 26;contact@d2bconsulting.fr
1957;web;01/04/2013;192 rue du faubourg Saint Antoine75012 Paris;;06 31 13 51 24;contact@unmariageaorganiser.com
1958;web;01/04/2012;32 place Saint Georges 75009 Paris;http://www.packnboard.com/fr/;01 84 17 60 70;contact@packnboard.com
1959;web;01/01/2013; 42 avenue de Saxe 75007 Paris;http://www.neosquat.com/;01 79 75 40 41;contact@neosquat.com
1960;web;01/09/2012;4 rue Gramme 75015 Paris;http://foodizbox.com/;;service-client@edelices.com
1961;web;01/01/2013;76 boulevard Saint-Michel  75006 Paris;http://www.sokamp.com/fr/;06 27 09 52 09;contact@sokamp.com
1962;web;01/01/2013;204 avenue de Colmar67000 Strasbourg;http://www.cestamoi.fr/;09 50 88 00 79;recrutement@cestamoi.fr
1963;web;01/03/2013;1 avenue Bernard Hirsch95000 Cergy;https://www.mercicapitaine.fr/;;sos@mercicapitaine.fr
1964;web;01/01/2013;5 rue Tagore75013  Paris;http://restaurant-internet.com/;06 25 09 41 44;contact@restaurant-internet.com
1965;web;01/12/2012;20 passage de la Bonne Graine75011 Paris;http://treez.org/;09 81 31 91 43;contact@treez.fr
1966;web;01/01/2012;141 Rue Cardinet  75017  Paris;http://www.shoji.fr/;01 85 08 08 84;serviceclient@shoji.fr 
1967;web;01/12/2012;20 rue Benoît Lauras  42000 Saint Etienne;http://www.novin.fr/;0 800 08 8000;contact@novin.fr
1968;web;01/08/2013;37 rue Guibal Pôle Media 13003 Marseille;http://www.amiriel.fr/;;contact@amiriel.com
1969;web;01/03/2013;46 place Jules Ferry  92120 Montrouge;;01 84 20 06 68;france@rocketlinks.net
1970;web;01/01/2012;141 avenue Aristide Briand35000 Rennes;http://www.sondeoweb.com/;06 50 25 87 83;contact@sondeoweb.com
1971;web;01/09/2012;2 avenue Pierre Angot  64053 PAU;http://pricemetry.com/;06 85 61 86 52;contact@pricemetry.com
1972;web;18/10/2012;6 rue Ficatier 92400 Courbevoie;http://www.menskit.fr ;;info@menskit.fr
1973;web;01/09/2013;6 rue Léonard de Vinci53000 Laval;http://unboutdailleurs.com/shop/;;contact@unboutdailleurs.com
1974;web;01/01/2011;Allée des mésanges77380 Combs-la-Ville;http://www.tatouagetemporaire.com/;;service-client@tatouagetemporaire.com
1975;web;01/01/2012;96 rue René Boulanger75010 Paris;http://fideal.com/;01 71 20 30 51;contact@fideal.com
1976;web;01/01/2013;88 Ter avenue du Général Leclerc 92100 Boulogne Billancourt;http://www.the-shoppers.com/;;contact@the-shoppers.com
1977;web;01/01/2013;4 rue ampère  75017 Paris;http://www.widoosport.com/;07 81 69 76 22;contact@widoosport.com
1978;web;01/01/2013;8 rue Gustave Eiffel  91100 Corbeil-Essonnes;http://www.couches-land.fr/;09 70 44 62 70;johann@couches-land.fr 
1979;web;01/03/2013;2 rue Léon Jouhaux 75010 Paris;http://www.avisdetravaux.fr/;;contact@avisdetravaux.fr
1980;web;01/02/2014;Montluc  87500 Saint-Yrieix-la-Perche;http://www.leboeuffrancais.com/;06 58 50 98 69;contact@leboeuffrancais.com
1981;web;01/09/2010;1 rue Carpeaux 75018 Paris;http://www.greeen-store.com;06 80 74 65 12;contact@greeen-store.com
1982;web;01/02/2014;41 rue du temple75004 Paris;http://www.TopDrive.fr;;contact@topdrive.fr 
1983;web;01/04/2012;1047 Route des Dolines06560 Valbonne ;http://www.dilengo.com/;09 72 46 0 3 00;contact@dilengo.com
1984;web;01/01/2012;30 rue Saint Marc 75002 Paris;http://www.snakeinteractive.com;;commercial@snakeinteractive.com
1985;web;01/01/2014;322 route des côtes 74210  Doussard;http://www.pile.fr;04 50 01 88 85;contact@pile.fr
1986;web;01/03/2013;.. Montpellier;http://nodom.fr/;;contact@nodom.fr
1987;web;01/01/2012;50 bis rue du 22 septembre92400 Courbevoie;http://www.neo-avenue.fr/;01 80 87 81 80;neoproprio@neo-avenue.fr
1988;web;01/05/2012;1 rue de la Noë 44000 Nantes;https://www.sportintown.com/;06 88 63 66 11;contact@sportintown.com
1989;web;29/11/2013;4 rue Letellier75015 Paris;http://www.iletaitplusieursfois.com/;;contact@iletaitplusieursfois.com
1990;web;01/01/2013;32 rue des Volontaires75015 Paris ;http://www.jobbers.com/;01 47 83 58 77;jean.benedetti@jobbers.com
1991;web;01/05/2014;177 Bis Avenue Louis Lumières34400 Lunel;http://www.myexperteam.com;04 11 93 22 98;contact@myexperteam.com
1992;web;01/01/2004;104 rue de Ménilmontant75020 Paris;http://www.exponentiel-network.com/;;webmaster@exponentiel.org
1993;web;01/01/2013;23 Rue des aillères71400 Auxy;https://www.sitepenalise.fr/;06 15 99 67 52;patrice@sitepenalise.fr
1994;web;01/04/2014;4 rue de la Sablière92230 Gennevilliers;;01 80 88 48 70;
1995;web;01/01/2012;32 bis quai Jean-Baptiste Simon69270 Fontaine sur Saone;http://www.coliback.com/;04 78 36 23 19;contact@coliback.com
1996;web;07/12/2011;2 rue Denis Papin  77140 Nemours;http://www.blumen.fr/;;contact@blumen.fr
1997;web;25/01/2014;50 rue Saint Lazare 75009 Paris;http://www.openoox.com;;hello@openoox.com
1998;web;22/03/2014;Rue du Liège, Z.I. Les Ferrières83490 Le Muy;http://www.halleauxnumeriques.com;09 70 46 73 93;contact@halleauxnumeriques.com
1999;web;01/01/2013;18 avenue Georges Mandel 75016 Paris;http://www.designobjet3d.fr/;01 44 49 07 53;contact@sn-3d.fr
2000;web;01/01/2013;31 cours de la liberté 69003  Lyon;http://www.tayronalife.com;04 72 61 54 15;online@tayronalife.com
2001;web;01/03/2014;Unitec 1, 2 Allée du Doyen Georges Brus33600  Pessac;http://www.appsmiles.eu;;contact@appsmiles.fr
2002;web;01/01/2012;16 rue Pétrarque75016  Paris;http://www.Eskimoz.fr/;01 44 34 02 98 ;Contact@Eskimoz.fr
2003;web;01/01/2005;32, Rue Blanche75009 Paris;http://www.criteo.com;01 40 40 22 90;cil@criteo.com
2004;web;01/02/2007;15 rue de la Fougère Zone commerciale de la Fougère 88150 Chavelot  88150 Chavelot; http://www.petite-frimousse.com/;09 72 16 12 05;contact@petite-frimousse.com
2005;web;01/06/2013;4 avenue Pasteur94100 Saint-Maur;http://www.smiirl.com;;team@smiirl.com
2006;web;10/11/2010;4 rue de la Pierre Levée750011 Paris;http://www.minutebuzz.com;06 62 63 29 08 ;contact@minutebuzz.com contact@minutebuzz.com
2007;web;01/01/2012;2 rue Marc Sangnier33130 Bègles;http://www.marbotic.fr;;
2008;web;01/03/2010;808 Brannan Street   94103-4904 San Francisco;http://pinterest.com;001 650 308 4604;copyright@pinterest.com
2009;web;01/01/2013;11 rue du Donjon76000 Rouen;http://www.ireservos.fr/;01 84 17 75 38;contact@ireservos.com
2010;web;20/01/2010;6 rue de Hanovre 75002 Paris;http://www.prettysimplegames.com;;press@prettysimplegames.com / contact@prettysimplegames.com / corentin@prettysimplegames.com
2011;web;01/01/2013;24 Avenue Georges Brassens31700 Blagnac;http://www.successtorus.com;08 12 34 19 23;contact@successtorus.com
2012;web;01/01/2013; 2 rue du Maréchal Delattre De Tassigny59420 Mouvaux;http://ameublea.fr/;03 20 23 10 63;contact@ameublea.fr
2013;web;01/04/2014;2 rue Sergent Michel Berthet  69009 Lyon;http://kelips.fr;;contact@kelips.fr
2014;web;05/08/2014;10 Rue de la Fontaine au Roi 75011 Paris;http://www.getlocal.fr;01 79 72 73 70;contact@getlocal.fr
2015;web;01/09/2012;13 rue Marc Sangnier  64000 PAU;http://www.beecampers.com;09 75 18 33 08;contact@beecampers.com
2016;web;01/01/2014;43 Rue de Verneuil  75007 Paris;http://www.pour-combien.com/;06 40 44 37 59;contact@pour-combien.com
2017;web;01/01/2012;1 centre commercial la tour 93120  La Courneuve;http://www.agence-pavillonrouge.fr/;01 82 02 53 65;contact@agence-pavillonrouge.fr
2018;web;01/07/2012;168 rue Cardinet  75017 Paris;http://laboussole.fr/;;contact@laboussole.fr
2019;web;01/04/2014;.75012 Paris;http://www.echuo.net/;;contact.echuo@gmail.com
2020;web;01/01/2013;82, rue Pixérécourt 75020 Paris;http://www.capitaclub.com/;09 73 16 60 50;contact@capitaclub.com
2021;web;01/04/2014;6 Boulevard de la République 92250 La Garenne Colombes;https://hellocasa.fr/;01 76 44 02 32;contact@hellocasa.fr
2022;web;01/01/2014;50-54 rue de Silly92100 Boulogne-Billancourt ;ttp://www.welink.agency;01 49 09 25 25;hello@welink.agency
2023;web;01/04/2013;2 rue Robert Schuman  44400 Rezé;http://www.ilokyou.com/;02 28 25 34 30;contact@ilokyou.com
2024;web;19/10/2014;50 rue Vavin75006 Paris;http://www.empruntez-le.fr/;06 50 25 67 80;contact@empruntez-le.fr
2025;web;07/06/2013;26 Rue Damremont75018 Paris;http://www.truster.fr;09 72 45 27 43;contact@truster.fr
2026;web;14/02/2012;101 rue de Sèvres  75272 Paris;http://www.neocamino.com;01 76 36 09 44;contact@neocamino.com
2027;web;01/07/2012;133 bis, rue de l'Université75007 Paris;http://www.finexkap.com;01 84 17 85 37;info@finexkap.com
2028;web;30/07/2012;34 avenue des Champs Élysées75008 Paris;http://www.babbler.fr/;01 46 84 69 38;hello@babbler.fr
2029;web;09/09/2011;Avenue Louis Philibert Domaine du Petit Arbois BP 10046  13545 Aix-en-Provence;http://www.woopstore.com;;contact@woopstore.com
2030;web;17/09/2009;31, rue d'Alger83000 Toulon;http://quaelead.com;04 94 24 18 96;contact@quaelead.com
2031;web;13/01/2014;102 rue Réaumur75002 Paris;http://www.theboxagency.fr/;01 85 08 17 78;
2032;web;01/09/2009;89 rue Gouverneur Eboué92130 Issy-les-Moulineaux;http://www.sculpteo.com/;01 83 64 11 22;
2033;web;01/01/2013;102 avenue des états unis78000  Versailles;http://www.labonnebox.com/;;contact@labonnebox.com 
2034;web;01/01/2014;25 rue Gay Lussac95500 Gonesse;http://www.laboiteaservices.com;01 39 87 06 30;contact@laboiteaservices.com
2035;web;01/01/2008;27.03.11, Yushin bât 8F150-0002 Shibuya;http://gengo.com;0081 3 6450 5218;support@gengo.com
2036;web;01/01/2013;11 rue Paul Lelong75002 Paris;http://www.flayr.com;;hello@flayr.com
2037;web;01/01/2011;273 Cours la Fayette69006  Lyon;http://www.glowbl.com;04 82 53 97 17;contact@glowbl.com
2038;web;01/09/2010;330, boulevard Jules FerryBP 504 39001 Lons le Saunier;http://www.fidelys-interactive.eu;+33 (0)3 84 44 40 95;contact@fidelys-interactive.eu
2039;web;01/12/1998;120-126 Quai de Bacalan33067 Bordeaux;http://www.cdiscount.com;0 811 70 02 33;
2040;web;01/01/2011;72 rue de la République 76140  Le Petit-Quevilly ;http://www.spreadfamily.fr/home;02 78 08 42 50;olivier@spreadfamily.com
2041;web;01/01/2006;16 rue Henri Barbusse 38100  Grenoble;http://www.spartoo.com/;04.76.09.59.29;
2042;web;01/01/2006;2460 L'Occitane31670 Labège;http://www.myfox.fr;;contact@tag-technologies.com
2043;web;01/01/2011;273 Cours la Fayette69006  Lyon;http://www.glowbl.com;04 82 53 97 17;contact@glowbl.com
2044;web;01/09/2010;330, boulevard Jules FerryBP 504 39001 Lons le Saunier;http://www.fidelys-interactive.eu;+33 (0)3 84 44 40 95;contact@fidelys-interactive.eu
2045;web;01/01/2011;55, rue du Président CarnotBP 24, 52115 Saint-Dizier;http://www.haute-marne.cci.fr;+33 (0)3 25 07 32 00;
2046;web;01/11/2011;"37, rue Guibal ; Pôle Média de la Belle-de-Mai13003 Marseille";http://mygaloo.fr;04 91 05 50 60;contact@galoo.fr
2047;web;01/01/1994;3 boulevard de l’Europe68100 Mulhouse;;;
2048;web;01/01/1997;6 rue industrie68360 Soultz;;;
2049;web;01/07/2010;Espace Européen de l'Entreprise 3 avenue de l'Europe67 300 SCHILTIGHEIM;;;
2050;web;01/12/2013;149, Rue Saint-Honoré75001 Paris;http://www.fitle.com;;hello@fitle.com
2051;web;01/09/2011;155-157 Cours Berriat,  38 028 Cedex 1 Grenoble;http://www.wizbii.com/;09 53 33 35 56;contact@wizbii.com
2052;web;01/01/1997;Pôle Media Belle de Mai 37, rue Guibal13356  Marseille ;http://safebrands.fr/;+33 (0)4 88 66 22 22;marseille@safebrands.fr
2053;web;01/02/2014;36 rue Pierre Toufaire17300 Rochefort;http://drag-n-drop.net/; +33 782 44 01 07;
2054;web;01/07/2010;Espace Cré@tis B42 - 6, avenue Archimède02100 Saint-Quentin;http://www.4planet.eu/;03 23 65 39 12;logistics@4planet.eu
2055;web;01/01/2003;14 Avenue de la Libération87240  Ambazac;;;
2056;web;01/04/2011;16 rue de Tournai 59800 Lille;http://www.lecomparateurassurance.com/;03 20 22 89 29;contacteznous@pixeo-lca.com
2057;web;01/07/2009;53, rue du Leinster44240  La Chapelle sur Erdre;http://www.revisersavoiture.com/;02 28 24 81 05;contact@revisersavoiture.com
2058;web;01/01/2008;14 Grande Rue Le bourg23700  Rougnat;http://www.animalerie-boutique.com/;05 55 67 53 78;serviceclient@animalerie-boutique.com
2059;web;01/01/2010;30 rue du pontel 19240 Saint-Viance;http://www.usine-numerique.com/;05 55 22 44 71;contact@usine-numérique.com
2060;web;01/11/2007;14 rue François de Neufchâteau54000 Nancy;http://www.nurun.com/fr/;03 83 91 47 80;newbusiness@nurun.com
2061;web;01/11/2005;Green Park I – 298, Allée du Lac 31670 Labège;http://www.adelya.com/;05 62 24 93 04 ;contact@adelya.com
2062;web;01/01/1999;8 rue Georges Besse63100  Clermont-Ferrand ;http://www.byperiscope.com/;04 73 93 12 12;info@periscope-creations.com
2063;web;01/02/2004;1 rue du Gaz03800  Gannat;http://www.pecheur.com;+33 4 70 90 07 18;
2064;web;01/04/2012;45 Rue Frédéric Joliot Curie13013 Marseille;http://www.traxens.com/;04 91 11 88 16;contacttraxens.com
2065;web;01/01/2002;Immeuble Oxygène 1401 Avenue du Mondial 9834000 Montpellier;http://www.kaliop.fr/;+33 (0)4 99 13 68 60;
2066;web;15/09/2013;4 rue du marais44000 Nantes;http://www.thinkovery.com/;09 72 37 40 80;contact@thinkovery.com
2067;web;01/01/2008;Rousselle-com  Zi nord - village pme 3 44 rue jean jacques mention80080  Amiens;http://www.cartoucheclub.com/;0825 676 080 ;cartoucheclub@gmail.com
2068;web;01/01/1983;Avenue des Censives - Tillé - B.P. 50333 60026 Beauvais ;http://www.isagri.fr/;03 44 06 40 00 ;
2069;web;01/01/2001;ZI de Bourogne-Morvillars90120 Morvillars;http://www.illicoweb.com/;+33 3 84 36 66 42;
2070;web;01/01/2006;21 rue Gaston Hulin 86000 Poitiers;http://www.hippocampestudio.fr/;05 49 60 13 03;contact@hippocampestudio.fr
2071;web;01/03/2008;79 BD RICHARD LENOIR75011  Paris;http://www.disko.fr;01 80 88 58 58;contact@disko.fr
2072;web;20/03/2012;1 et 2 B Rue Antoine Laurent De Lavoisier76 300 Sotteville-lès-Rouen;http://www.smartpanda-network.com/;0 899 494 009;fabrice.bonnet@smartpanda.fr
2073;web;01/01/2000;Rue Louis Jacques Daguerre35136 Saint-Jacques-de-la-Lande;http://www.envivio.com;02 23 35 52 60;
2074;web;01/01/2001;38ter rue de Rennes 35510  Cesson-Sévigné;http://www.niji.fr;02 99 32 02 84;
2075;web;01/01/2004;90 rue Charles Nungesser29490 GUIPAVAS;http://www.ac3-groupe.com/;08 11 09 46 26;
2076;web;01/01/1998;7 parvis Louis Néel 1 rue Chanoine de Villeneuve 86100  Châtellerault;http://www.einden.com;05 49 23 38 03;info@einden.com
2077;web;01/01/1988;10 rue de la Haute Molline 10800 SAINT-JULIEN-LES-VILLAS;http://www.actual.tm.fr;03 25 71 20 20;
2078;web;01/05/2004;255 avenue Carnot08000 Charleville-Mézières;http://www.isics.fr;03 24 22 49 60;
2079;web;01/01/1997;4 rue Atlantis87068 Limoges;http://www.emakina.fr;05 55 35 04 36;hello@emakina.fr
2080;web;02/06/2009;31 Rue Alexis Chambrouty23140  JARNAGES;http://www.nataquashop.com;05 55 80 42 51/ 09 50 28 45 30;
2081;web;01/01/2002;11 Rue Paulin Talabot31100 Toulouse;http://www.polestar.eu;05 34 60 95 20;
2082;web;01/01/2000;19 rue Godefroy 92800 PUTEAUX;http://www.davi.fr;01 47 75 84 50;info@davi.fr
2083;web;01/01/1997;118 rue de Tocqueville 75017  PARIS;http://www.aquarelle.com;08 20 82 04 50;
2084;web;01/01/1983;Avenue des Censives - Tillé 60026 BEAUVAIS;http://www.isagri.fr;03 44 06 40 01;
2085;web;01/01/1965;Parc d'activités Equatop - Boulevard Alfred Nobel 37540 SAINT-CYR-SUR-LOIRE;http://www.outiror.com;08 92 69 05 00;
2086;web;01/01/2008;13 Quai du Commerce69009 Lyon;http://www.geolid.com;04 82 53 50 50;
2087;web;01/01/2010;24 rue de l'Est75020  Paris;http://www.adnda.com;09 52 30 62 27;
2088;web;01/01/1958;51 av. Maryse Bastié16340  L’ISLE D’ESPAGNAC;http://www.igs-cp.fr;05 45 37 40 40;igs-cp@igs-cp.fr
2089;web;01/01/1998;2 route du Gacet35830 Betton;http://www.artefacto.fr;02 23 46 46 60;contact@artefacto.fr
2090;web;01/01/2003;24-30 allée Amiral Courbet83000 Toulon;http://www.megara.fr;04 26 03 04 40;contact@megara.fr
2091;web;01/01/1963;Le Crossing - 30 boulevard Gallieni92130 Issy les Moulineaux;http://www.sanef.com;01 41 90 59 00;
2092;web;01/01/2000;La Bastide48500  La Canourgue;http://www.bienmanger.com;04 66 32 90 80;contact@bienmanger.com
2093;web;01/01/1983;4 rue des Lamaneurs 76085 LE HAVRE;http://www.soget.fr;02 35 19 25 54;info@soget.fr
2094;web;01/01/2000;n° SIREN : 411 467 426 27 rue Victor Schoelcher12495 Mulhouse;http://www.activis.net/fr;+33 (0)3 89 60 71 60;contact@activis.net
2095;web;01/08/1994;Parc d’affaires des Moulinets Bât. C – 16 - bd Charles de Gaulle44800  Saint-Herblain;https://www.mazedia.fr;02 28 03 04 04;contact@mazedia.fr
2096;web;01/01/2005;43 rue du Colonel Pierre Avia75015 Paris;http://www.aldebaran.com;01 77 37 17 52;http://www.aldebaran.com
2097;web;01/01/2009;21 rue de la Fonderie - ZA les Montées45073  ORLEANS;http://www.easyflyer.fr;02 38 56 14 54;serviceclient@easyflyer.fr
2098;web;01/01/2008;Sailendra 615, rue du Jardin botanique54600 Villers-lès-Nancy;http://www.sailendra.fr;03 54 95 86 05;contact@sailendra.fr
2099;web;01/01/2009;20 Rue des Olivettes 44000 Nantes;http://www.lengow.fr;02 85 52 64 15;contact@lengow.com
2100;web;01/01/2009;177b Av. Louis Lumière34400  Lunel;http://www.com3d.fr;04 67 42 93 82;contact@com3d.fr
2101;web;01/01/2008;1 avenue de la Gare40102  DAX;http://www.helileo.com;05 58 97 67 00;contact@helileo.com
2102;web;01/01/2014;77 avenue de la République75011  Paris;http://www.wiiziijob.com;01 77 17 56 01;
2103;web;01/01/2010;Rosa-Luxemburg Strasse 710178  Berlin;http://www.advertory.com;;info@advertory.com
2104;web;01/11/2010;20 rue Voltaire93100  Montreuil;http://www.chronobook.fr;09 66 88 63 68;contact@chronobook.fr
2105;web;01/04/2008;4 avenue Franklin D. Roosevelt75008  PARIS;http://www.content-square.fr;01 42 25 22 98;contact@content-square.fr
2106;web;01/01/2012;1 bd Maître Maurice Slama06200  Nice;http://www.1-check.com;;contact@1-check.com
2107;web;01/01/2011;Cap Omega - Rond Point Benjami 34000  MONTPELLIER;http://wysii.tellmeplus.com;06 83 03 48 16;contact@tellmeplus.com
2108;web;01/04/2013;58 rue de lille59223 RONCQ;http://meublicity.fr;06 65 79 89 74;contact@meublicity.fr
2109;web;01/04/2013;24 rue Chapon75003 Paris;http://www.citylocker.fr;01 44 59 84 04;contact@city-locker.com
2110;web;01/02/2004;12 rue de Penthièvre 75008 PARIS;http://www.digitick.com;08 92 70 08 40 ;hotline@digitick.com
2111;web;01/09/2011;10 Avenue de L’Europe 31520 RAMONVILLE ST AGNE;https://www.wimha.com;;contactweb@wimha.com
2112;web;01/11/2011;3 avenue Didier Daurat 31400  Toulouse;http://naio-technologies.com;09 72 45 40 85;contact@naio-technologies.com
2113;web;01/01/2013;23 rue des Pâquerettes 31700 Blagnac;https://neventy.fr;;contact@neventy.fr
2114;web;01/02/2013;4 Place Charles Digeon94160 SAINT-MANDÉ;http://www.ommi.fr;;contact@ommi.fr
2115;web;01/01/2010;3 Avenue Didier Daurat31400  Toulouse;http://www.gaiddon-software.com;06 47 69 41 68;contact@gaiddon-software.com
2116;web;01/03/2014;56 boulevard Ampère 24000 Périgueux;http://www.wazabiz.fr;07 82 13 98 57;contact@wazabiz.fr
2117;web;01/01/2012;165 avenue de Bretagne, Parc EURATECHNOLOGIE59000  LILLE;http://commentseruiner.com;;contact@commentseruiner.com
2118;web;01/10/2012;90 chemin de Nicol31200 Toulouse ;http://www.pigdata.net;05 82 95 30 40;contact@pigdata.net
2119;web;01/10/2012;11 rue de l’Harmonie59650  Villeneuve d’Ascq;http://www.nuukik.com;03 66 72 29 00;contact@nuukik.com
2120;web;01/06/2007;15 rue d'Alsace69150  Décines;http://www.technosens.fr;04 76 23 02 40;
2121;web;01/01/2006;79 rue la Boetie 75008 PARIS;https://fr.eyeka.com	;01 44 76 80 80;
2122;web;01/01/2012;335 Rue Georges Bonnac 33000 Bordeaux;http://www.chezlecoiffeur.com;;webmaster@chezlecoiffeur.com
2123;web;15/03/2010;41, boulevard Vauban 59046  LILLE;http://www.menapic.com;03 20 30 40 97;info@menapic.com
2124;web;01/11/2013;33 rue des Bourdonnais75001   Paris;http://www.groombox.fr;01 83 79 11 11;contact@groombox.fr
2125;web;01/02/2014; 40 avenue Guy de Collongue 69134  Ecully;http://upfit-services.com;06 84 32 41 13;contact@upfit-services.com
